source_id,ra,dec,parallax,b,pf,epoch_g,int_average_g,int_average_g_error
1199073200242543872,243.17754593457053,17.987430949326647,0.2933119797091336,42.946591140002624,0.49553576984358416,1734.9371850456546,13.004752,0.020309176
308108245007332224,17.588537966702336,28.55008997035224,0.26928298776219267,-34.137230461339946,0.3821260668459632,1698.479891558877,13.884679,0.018809758
5107845936158224768,58.54292721882824,-16.881016613677012,3.1287237876909733,-46.667551459163306,0.46540846872016195,1714.5000835768421,17.34167,0.025876645
5117708899055276416,31.966714966379595,-26.866355585285206,1.2649477418989497,-72.98932792989837,0.4954297732026579,1709.661488075367,10.101488,0.011980502
4688976394540672000,12.074519326010748,-72.65597469843692,2.0501087165715552,-44.470276181413716,0.5306827633196278,1700.8947893226807,19.689402,0.016472984
4574002151468939264,260.21424301037297,26.538991786364075,0.3259694664073581,30.68360548329677,0.5297392915861252,1720.3164189481208,12.991368,0.0023191946
6390735831200846208,344.96952828721084,-68.33608701606295,0.2712095471156111,-45.57464912523622,0.7104095866596984,1703.4572575750203,13.0104475,0.002072595
6393591881373152768,349.0025879023513,-63.65559928037186,0.3154180498014742,-50.33844990889653,0.4955781257712113,1705.2009503632974,12.906985,0.008604514
6397004353149397376,329.1453122655678,-67.81317285706551,0.2772026535877396,-41.69322626510688,0.5816478971196444,1705.211190585348,13.405539,0.001721287
6397051563429970176,328.2963402152787,-67.78225838439386,0.25803708327033026,-41.444780997258924,0.5347856149363933,1705.8059621422617,13.33588,0.012804453
6398671998754509056,331.22482650628706,-66.58246860334465,0.400663237904579,-43.061656085143866,0.5639435276270738,1705.6381518861429,12.3951,0.0056223124
6398762953278608640,330.11022707958125,-66.00961813108628,0.26113770585077867,-43.024731251519974,0.6339419706500904,1705.794231784259,14.761915,0.0010249375
6828555137972245248,322.0998217452738,-21.13259971831789,0.317186516303038,-43.59190766385454,0.6034590272547347,1754.9966834750273,12.803511,0.015824564
6829441206905411584,320.05591160210963,-21.07233098645159,0.3107269024621956,-41.75976281674729,0.6004377105446936,1754.5579773057543,12.634352,0.013584658
6830821751128980864,324.5990416370748,-18.563895736263937,0.30913218876384174,-44.97880409731692,0.5574963348004915,1806.2983304591085,13.099326,0.029005105
6831281205255310464,321.83821276195584,-19.133241565113355,0.2866228071796512,-42.71571608971467,0.4730239684387432,1756.1391945157243,13.281129,7.533399e-05
6831772656888214656,322.0792600505464,-18.22940560017016,0.2520874862619543,-42.62022260155881,0.5427566561484907,1756.0992421523583,13.65508,0.004823508
6836508627130440064,326.77736249891336,-18.946814651870863,0.284832235234178,-47.04817477102633,0.8000676795510916,1755.417641011006,12.506288,0.0013864901
6686289122295812736,302.3178443980773,-42.130051788437086,1.2749945190641827,-31.7189918719369,0.5512644271536429,1714.0449545675265,10.27418,0.031185767
6686484908383145728,302.290194997502,-41.8255606171763,0.3528008502757424,-31.64833218838195,0.4401882752934975,1714.7052033335235,13.321558,0.028430305
6185171618307957760,194.33908795553984,-29.48771781252236,0.34022475813558867,33.36630993964461,0.627041029193557,1697.2083539025004,13.063939,0.011694107
6188632296796604288,203.71232328918478,-27.74469654569481,0.2509872237414201,34.145977416189,0.65310402275128,1699.2618928803813,13.781844,0.0033868833
6189279973568784384,201.99557299543923,-27.097858974280154,0.40293036070146254,35.06721210066278,0.41734243013190003,1699.624476695379,12.637611,0.033605527
6190268571961010944,204.9654143071555,-26.871524971607098,0.6718179081729784,34.75953851257897,0.5960546868455352,1699.9776156170276,11.613121,0.0071621477
6404011368954569088,324.28025824662,-61.30305268190578,0.3043190439942156,-43.055384763556944,0.4504558326487616,1708.5079137593605,13.350794,0.007985913
6409071321466282752,329.0042882777429,-61.48663507308997,0.39157986312125403,-44.993827802306214,0.6160875080101571,1707.7772917929558,12.703489,0.0035775339
6409095201484462208,329.729996899411,-61.15206810861036,0.3986679191418484,-45.461860787905536,0.8021211224081164,1707.3075118460301,12.557797,0.00037177742
4654527355136059136,74.3347580744616,-71.5583412334317,1.192295540878141,-34.542144964228704,0.6441366488588465,1694.7609334244064,18.969717,0.04031688
4654566976225021312,72.87368105294655,-71.62677928490994,0.2851814590107156,-34.9557513028626,0.6888948372564523,1736.944150349884,13.254715,0.004020406
294072906063827072,18.60894956104664,24.415476194122157,1.2476769545822077,-38.1586031112942,0.39031598074070617,1698.4064137327728,10.107671,0.016336042
297095016852854400,21.774006465087933,29.20134894867979,3.7676320178894622,-33.02673626809292,0.4075520535329989,1699.492198649418,20.296398,0.023833547
6287583051896697344,208.16046354688507,-22.155383908518907,0.266322952598289,38.54262995176077,0.5679900365901888,1701.0096299502839,13.702137,0.0044726687
