source_id,ra,dec,parallax,parallax_error,b,ruwe,bp_rp,phot_bp_rp_excess_factor,pf,epoch_g,int_average_g,int_average_g_error
1319786348472618880,239.38238892503279,28.633475034492918,0.37458347900921024,0.013257031,49.11177065223364,1.2364491,0.653924,1.2037818,0.6654341242607973,1717.2800435655317,12.230103,0.0041947225
3640396516105037056,211.40459002028774,-7.247503252397609,0.36104103143157806,0.026180083,51.21553296039285,1.6376483,0.5554199,1.1811569,0.5522036100601512,1702.6773753908867,12.880957,0.05715668
3645437815573697152,210.50110216644143,-3.6057262852952605,0.3390615307297113,0.01897403,54.86285444431948,1.1974584,0.6869955,1.1886972,0.6555901617148422,1702.6037138514637,12.6650915,0.002520865
3647966829756640384,219.94793726915123,-4.134850535979941,0.29451657973384116,0.017154131,49.23725034876835,1.2042042,0.7688389,1.2053013,0.7004665282011604,1705.9636242079087,13.139209,0.033704437
3648155941461125760,219.86384182149942,-3.4602447934033123,0.432146406427857,0.021807013,49.81699685868532,1.6354294,0.72311497,1.1952157,0.6016476961559829,1706.0600636613894,12.479789,0.047073953
3652665558338018048,216.91278618231837,-0.9016894551437229,0.7836428125597303,0.022390312,53.65190703505404,1.3010896,0.6469135,1.1871454,0.41080228934216423,1705.7218695848799,11.461215,0.083219916
3654108942227406976,216.6279173439696,0.08980930149801612,0.2516160025946652,0.017683,54.60859315651326,1.0115093,0.6516714,1.1977564,0.7936429420537325,1705.137384510185,12.985369,0.001223546
6855075942550532992,310.72222299054494,-22.7594947297621,0.3253650692182476,0.018644014,-34.052865843464524,1.1564555,0.67539215,1.1960846,0.611236755192637,1721.376418562407,13.207223,0.0030313362
6338540742919434240,221.37091584591042,-4.021076983533192,0.2854684512581702,0.030562665,48.43052304529853,1.5827625,0.76866245,1.170053,0.5169095176309114,1706.2627167019252,13.577838,0.08841282
6338829089843936256,225.22103912290143,-4.455456532269539,5.073094697086418,0.029602148,45.566797640859264,1.6986692,0.76060104,1.2087219,0.5844122606419658,1707.44686030186,8.892903,0.0019502717
4545066299664306176,256.13693984532,14.44240410841457,0.4470244062980098,0.017416839,30.08471230465605,1.3981633,0.74308014,1.2138104,0.5510179288316122,1717.3805476794623,12.455985,0.023864727
4545996422077523072,256.67098688797785,15.67563437382426,0.2647901990088622,0.015868384,30.090595354101428,1.1538256,0.79513264,1.2109528,0.5395311641586704,1717.6904771603395,13.535218,0.007796061
6271132262001426816,213.91490123461193,-25.66599830676424,0.47824429312063554,0.025038365,33.44391230241352,1.4996408,0.63295555,1.1571424,0.5228095695029232,1702.2939833617672,12.580707,0.042407196
2705994842915784960,338.91065896590897,5.373558087382501,13.507018603237697,0.14923584,-43.814907234808025,1.0765954,0.90053177,7.4345684,0.6873194653943058,1783.3729009449592,16.800467,0.0506853
6271902023220303360,217.56589520818133,-25.40200485417714,0.2568199736104918,0.021240864,32.32699043649336,1.1521763,0.6902056,1.2039679,0.5858849153983063,1703.4624199883197,14.102645,0.008316956
2707306388488988416,335.9223779593268,4.103952884773919,0.29153816242573244,0.019319516,-42.602379750889604,1.1426247,0.8547487,1.1970915,0.5176154078018934,1763.089472158157,13.662587,0.029933026
2708136416688814208,333.03549277535654,4.973741413291487,0.2543436005820959,0.022935646,-39.89759387262831,1.1354373,0.70127106,1.2015837,0.583791352557333,1762.5731440262105,13.926828,0.020354098
2710145121353598464,335.8112066506893,6.800709892406547,0.3427296442229778,0.024295243,-40.64201829242261,1.1237489,0.67218304,1.2106596,0.5309856600042876,1763.7878808386247,13.828167,0.038512554
2710315373857215616,336.7478019181567,7.583417670559395,0.2536560905736048,0.023975607,-40.73262836348286,1.1596322,0.8112688,1.2305255,0.7173956325271824,1763.387790633108,13.917696,0.014972728
2713294393238110976,343.3461900877637,8.768520703570262,0.3043870418085216,0.02280784,-44.102239602528904,1.4630936,0.6848879,1.1504323,0.4930512931024249,1666.2713794631225,13.176436,0.104493454
6275283468151655424,210.71536409582114,-24.071768493399738,0.2889588235635974,0.017614072,35.977089298694175,1.0750273,0.67415524,1.1879084,0.46294128740927964,1701.9741090782327,13.782672,0.025639169
2721284578596687232,333.1204623358623,8.059701749783219,0.3635875941273169,0.023422016,-37.855934686533686,1.4999264,0.63399124,1.1680652,0.5768514905821164,1763.2936572911967,12.698801,0.037330225
2765589163416465792,359.0032595948445,10.888319837999285,0.49034524338151286,0.025950193,-49.67624056007386,1.409832,0.7391195,1.2686462,0.5623884667411584,1681.5267918035752,11.93836,0.006581229
2775076157761178240,11.987721229425988,11.706467362160623,0.460474019839751,0.026261065,-51.156067036112226,1.7135636,0.6491432,1.2421726,0.455662809432843,1694.3132861417312,12.215557,0.019028595
2765064765090082944,353.7454542753792,13.735014690815436,0.2935674003245452,0.020437917,-45.12193826723415,1.2419566,0.7369795,1.2054423,0.6941230752910457,1677.736059715391,13.114578,0.004213406
6782119124097122176,315.76106941231893,-31.022894918362873,0.2719600746906725,0.019036783,-40.48840792205178,1.0292647,0.70371723,1.196138,0.5970543517192426,1720.7405111075764,13.810718,0.0014410875
6787617919184986496,319.0946751196524,-30.284215994588482,0.7778138572257141,0.02296417,-43.17509636472345,0.96260387,0.77998257,1.2055384,0.5869214010310325,1721.6434942391816,11.470604,0.0039352886
6788454544456587520,315.8192372846301,-29.552315044467935,0.5959242817892583,0.035330188,-40.24864531559288,1.9497976,0.75661373,1.2303946,0.7318755090619662,1720.9565346451134,11.782325,0.0049941554
1268064806104879872,224.2277623988654,25.583595351946506,0.30563515820691567,0.019951522,61.92214265586062,1.8945875,0.5442581,1.2005339,0.4792608871627018,1713.5389332054026,13.046567,0.014624134
6788756669633846016,318.619060246864,-29.17779397310902,0.29642235997301414,0.026688363,-42.56322716877445,1.5901041,0.70163155,1.1862061,0.5404264542608228,1721.9410118105689,13.106588,0.006570308
1270551008059102336,230.58931050571454,26.877124769657268,0.5051318605408063,0.022780748,56.51189465120265,1.644207,0.6001482,1.241667,0.584620685470838,1715.0159416328472,11.814941,0.011053946
6787592286820172032,318.850452607597,-30.42170467523964,0.2589836616341538,0.029356677,-42.99180745331979,1.251625,0.73981,1.1975616,0.5555170645577393,1721.9373312081048,13.791293,0.0044551855
1279159050227582208,219.2876681499531,25.746210307553074,0.29580600345219077,0.028617734,66.33849177472078,1.3440013,0.5763712,1.194504,0.46672847707002646,1712.2504661127577,13.635883,0.02463174
1280132014939378176,220.55568474156175,28.206572316725968,0.3617897831729878,0.02461028,65.49997921662388,1.725905,0.56869125,1.1863182,0.5228251538580204,1713.3389408608073,12.496452,0.016131865
4658354244081703936,78.71280892237513,-68.71777799347758,3.9615771983678596,0.73180455,-33.85074687322311,1.3653479,0.49647522,2.1374109,0.6704583103478495,1770.0460059607485,20.351366,0.013573345
20161096179157248,39.734959497104555,8.74243831891529,0.32796104206612786,0.017100057,-45.67038945001637,1.26856,0.79191303,1.2257742,0.6042915733615587,1705.1667305187311,13.1936455,0.018482598
23769177945357440,34.967988528519655,9.279951287018957,0.43831025196564294,0.019377656,-47.75074888205566,1.2556828,0.5526562,1.1811718,0.4626760866524255,1704.0310859278004,12.668458,0.019096058
729403339418654080,156.35674711652527,28.785302295895136,0.5334923789624645,0.024509126,57.840066078346226,1.209381,0.55860424,1.2424319,0.5438957661500896,1755.0818968579,11.660803,0.032527737
733011421184981888,165.06368345339214,29.320878173327348,0.2643141208744032,0.022856036,65.46839824881899,1.0898179,0.61253166,1.2046095,0.7927954677118522,1754.8358689593,13.432298,0.0051725083
745761186221843328,151.15160616006114,31.880328408792057,0.28480161957775113,0.01859955,53.61206404248447,1.265007,0.6166887,1.1825395,0.5571928699261524,1753.6934233401391,13.205883,0.017800272
746155361140722048,153.96441333764307,32.859087410597404,0.3602850404381502,0.018821962,56.02256173787179,1.1549692,0.56725025,1.2140162,0.5244438429987139,1753.4545548008996,12.526807,0.0455923
4992305406019690368,7.179582767203175,-44.00644438536472,0.2888732027342432,0.017908182,-72.5122686551811,1.2499683,0.65782166,1.1586154,0.5999703774000468,1750.2905652688155,12.871974,0.010208427
5011834347435737344,23.848787791944822,-35.12861591769875,0.489636089096906,0.02047368,-77.6662008393837,1.6490169,0.5841532,1.2426419,0.6370741334765232,1683.8726908696324,11.883589,0.005101914
5013607825333232000,21.249245449963034,-34.64934413727578,0.28562969257238047,0.018557036,-79.5968718364225,1.2486601,0.6168022,1.1801317,0.4264044903960681,1681.9769852201707,13.7283,0.007022286
5015477957173310720,24.843287230096852,-33.07298275216536,0.4000832849456134,0.015801864,-78.06110512289422,1.0580195,0.6327133,1.1848221,0.621984393491681,1686.4398786827633,12.775572,0.00097350474
6881503013761407360,315.1352152730513,-19.33029707078986,0.27004790151961167,0.024379358,-36.826486986578566,1.4828628,0.6632452,1.2037146,0.4763037042582067,1724.4192398685639,13.370385,0.031181851
6883653108749373568,315.37039065993906,-15.229945029244494,0.8440538583634187,0.019540504,-35.54328110241836,0.8782617,0.61078644,1.2468948,0.4477215824189947,1755.7589140534606,11.039362,0.039073694
1660330594519598592,215.56384397602142,60.48423662029303,0.27287000335831657,0.015896212,53.25378349436444,1.6799268,0.547451,1.1780169,0.6077079404397759,1665.161700337827,13.065292,0.008889585
3698725337376560512,182.14594420682138,-0.4567634553290866,1.2453874767058333,0.047228165,60.55310847312345,1.3215986,0.6278925,1.1855265,0.47559701682552497,1680.5435521084357,10.514502,0.025796654
3699778119760745472,185.3196111426815,0.36739819748515484,0.5635141110897426,0.043703,62.275997870016596,2.4360251,0.57535076,1.2293246,0.5870745061538267,1683.2755205845708,11.819737,0.006111446
3700131612748704000,185.71992277236302,1.297527811632046,0.4437745582465152,0.024225662,63.27642018895064,1.6065086,0.5730829,1.1981213,0.5429954404117662,1682.9606197987025,12.514988,0.006253865
3714772262906904704,203.8335271313411,4.965265627803375,0.25633434000365035,0.021137789,65.49164789675856,0.9086351,0.65019035,1.1963844,0.6162290600759347,1699.8631772814422,13.851359,0.0018302959
1699041955096306560,214.48201452804597,71.68538424168892,0.2951889781077587,0.013253813,43.857851798761054,1.4164677,0.64203453,1.1834235,0.6524284670689208,1697.723885987164,13.0371065,0.019412981
1701333887084708352,219.96486388233848,74.75050158121462,0.4779774742233881,0.013071252,40.41398467299126,1.1109735,0.58445644,1.2305646,0.5852498440164005,1697.7640417915661,11.851309,0.0125715025
2686841350360729984,323.3535534433644,-0.8283623289214447,0.8129742448755383,0.10538899,-35.76505161391852,1.6957107,0.69894886,2.2887924,0.6558182288721804,1810.5113434431216,15.761796,0.031954214
2686847191516770048,323.37993296734646,-0.8232308018992085,0.591721792897371,0.11423885,-35.784219965828754,2.7780406,0.6072283,2.1476905,0.8091394291929916,1785.6003438973232,15.707791,0.00765436
2686847225879088128,323.35841739049124,-0.8216359694329146,4.2030458176789685,0.30984476,-35.765397550551405,4.210575,0.7930784,5.7775693,0.5669209301428552,1810.656912270983,15.761034,0.023698008
2686847290303853312,323.38636691632615,-0.8097520279330853,0.3014084297092004,0.05141612,-35.78214634381168,1.1902905,0.6531162,1.3106577,0.8757372620298063,1785.7308532829666,15.614653,0.0066057346
2686850180818724480,323.3538870632263,-0.8120532756284154,1.1739721718731435,0.10454578,-35.756332565135274,1.4687016,0.7343426,2.0464067,0.5642330800690611,1786.3810485779875,15.896266,0.021126488
2688734709383609344,317.55350725749497,-1.7212206570565616,0.7188122959401516,0.023629805,-31.335155018738188,1.037776,0.5797701,1.2765363,0.46340368579414953,1809.3096575704346,11.692401,0.01884063
2689556491246048896,318.8241947328094,0.0761035663579507,0.8746558801627857,0.022598427,-31.47135559278504,0.9843554,0.6166706,1.2451205,0.4593049909572668,1759.9205624982585,11.078233,0.042195346
2689643352664383488,319.40293544960605,0.19764764805860535,0.32033345038604316,0.018254682,-31.894142239014236,1.4293357,0.6737871,1.1883208,0.4891233597929779,1759.7219272841553,13.239892,0.017175652
2497458508359533184,42.482843083937475,-1.4200243079179615,0.4346662454640804,0.018030072,-51.69508516580183,1.2706288,0.5983734,1.1883892,0.5480991720341238,1707.25654894573,12.557744,0.0140101435
2503825509612522752,38.68587342436696,3.6002489138698888,1.0513624230192147,0.16931367,-50.43298085007045,1.0102046,,,0.5215441895283903,1706.0437955885347,17.772987,0.08448724
6669181962615097472,304.1610459731855,-47.40713673925222,0.2553685333749368,0.024056502,-33.67622802659746,1.2067428,0.7185211,1.1877781,0.6544707144930689,1712.5998691852697,13.989432,0.014243997
803407446998944896,151.52808459515018,39.35783674939223,0.3976595688667036,0.014981001,53.69656583231481,1.1580553,0.60991955,1.2147115,0.6843255671680183,1721.1917461890591,12.209436,0.007599305
6670386026631444352,298.84115258246163,-48.44802605843518,0.5223356435601376,0.021084484,-30.249899421580515,1.3859656,0.6300659,1.1452241,0.5795055667829082,1711.7607711823218,12.130795,0.018593607
814436815636834944,141.12737926963044,42.30472457784345,0.3566137262142866,0.025033314,45.607809295544385,1.5066553,0.5956373,1.1809988,0.5621090495266862,1717.1529145401666,12.84518,0.0023166942
5141890217766758784,30.069447549516934,-16.346156290323606,0.8540376139554504,0.018804424,-70.75345919143786,0.86422074,0.58776855,1.1792444,0.8230854271868595,1704.8628884923016,9.364318,0.001580286
5151789464548893184,33.81222357489995,-10.8002924435653,0.9485865953457021,0.017695565,-64.40375222623602,1.1350682,0.6509752,1.2010236,0.6234302222689776,1705.5387081990023,10.759491,0.009605121
5165689383172441216,47.967177132355964,-11.354132106040725,1.3350774963196892,0.023602502,-53.47491324854513,0.9757612,0.6810398,1.1901759,0.7138758788440148,1710.245776714968,9.839777,0.013092042
1561928427003019520,203.32514328972982,53.987198157541364,0.950735494547148,0.013863085,62.057232328974685,1.128655,0.5829439,1.1947231,0.46805905525592434,1666.2531716494614,10.692641,0.00929586
4356714327124981632,245.25251692135183,-4.26585122934525,0.41619815632823254,0.018633591,30.509747679824716,1.2530457,0.8516264,1.209543,0.5710502012952685,1743.6620494462134,13.104827,0.008110217
4356811221587203968,245.4468883238015,-4.098273739627199,0.5724450468927762,0.018271282,30.44705995624257,1.017777,0.91652584,1.2240423,0.6239363331084856,1712.2897394395711,12.301901,0.008694758
1307468932023530880,250.82806916794348,26.807108773062133,0.30104880350167806,0.0131094605,38.82539358604749,1.2392777,0.70357895,1.2027764,0.6309378054783917,1718.888936445467,13.20644,0.004387011
1309866588926260096,254.33674015237403,30.35757826782471,0.31996831314084906,0.012684902,36.6666716281265,1.3025682,0.63703346,1.1927,0.47269707227288316,1720.3598219890155,13.147829,0.03580552
4427628875745754880,234.7994487851072,3.923399263858361,0.27844080412434075,0.023882952,43.761799279664444,1.4949248,0.57013893,1.2190347,0.46342754719787815,1711.70825815725,13.301485,0.025111865
4428519235349675136,231.09217576676426,4.6340032534215725,2.9255971547257547,0.48963046,47.19267400267063,1.1441805,1.0260353,1.5897939,0.5161080913026406,1819.1822864881294,19.767132,0.03756981
4429111567175788160,232.298388480165,6.142126369786281,0.31016072639199627,0.016119381,47.06965721381844,1.3252509,0.6323471,1.1922258,0.5422983681107877,1711.10456717201,13.015028,0.02491443
6602273514672096000,337.45610001582696,-30.17250412686554,0.3513444826037765,0.022110397,-58.90588964341483,1.3764044,0.63191605,1.2141318,0.5515692224577786,1754.4509372002958,13.2232,0.037285816
6616811807170380928,330.84827329904135,-29.481225248367377,0.355315212374903,0.021897005,-53.13554269019747,1.3042898,0.61702156,1.1744962,0.756797881272747,1781.1173891812273,12.782306,0.0044504562
2544592853854602496,2.92143287056181,-1.7487334685828233,0.44519255298129234,0.02425925,-62.890904330782305,1.4181795,0.6050129,1.2046146,0.5297309065600849,1680.0453929078526,12.2141695,0.027567524
2552333797966961664,15.637368788178822,5.394978720381917,0.25665180804894605,0.02254319,-57.36598203777543,1.076457,0.6496601,1.162357,0.6735398968955282,1694.8718307907554,12.792388,0.017556414
2558296724402139392,23.034104334078958,1.3415337061987371,1.609751770823971,0.021330139,-59.89143735794867,1.0127071,0.619977,1.1888517,0.5530273076717404,1699.4318164498384,9.611701,0.0028368842
2559053875596774784,23.636800045837408,2.7450215744990043,0.25258283075983734,0.01779736,-58.36962430585226,1.14401,0.6405859,1.1951345,0.6466728741089625,1699.71662275361,13.273111,0.0014957561
2565582913081431296,24.423220993827602,7.055442302759054,0.25779524681666516,0.02009072,-54.028825313728376,1.3809638,0.6842499,1.1671829,0.5478177396546835,1700.2784459890588,13.292871,0.003009963
6362257964645972352,305.1457159654529,-78.30633955440742,0.36224795238207474,0.012941875,-30.992565862025973,1.2130411,0.8235903,1.2638181,0.43072140049056185,1702.9480249352425,13.429604,0.015120227
4446209728904885248,248.821970720383,8.802136840885073,0.6175831439765828,0.034034424,34.19885459271939,0.9834067,1.1358366,1.2471293,0.5509271252710988,1715.0976591467493,15.772022,0.003778338
4448283270393789568,253.90327404378667,12.430738940737434,0.25634900047181597,0.024938144,31.260725607948785,1.3592721,0.74857235,1.2175213,0.5285414855773772,1716.9491250533508,13.920061,0.019857222
4403447557033068928,235.0366651565618,-3.0906649335176937,4.869981390701834,0.73743707,39.34593399203863,1.5650495,1.6113033,2.190833,0.6122686613105166,1709.7293485166224,19.66996,0.028991265
4406921464023735168,245.41701048843063,-1.5234285590558097,0.2546258481081371,0.019295514,31.922202312588297,1.0681977,0.7745676,1.2138215,0.5909275501724127,1712.5635289401218,13.536933,0.009769173
6316938500534254208,234.49130514226735,-10.331747922971514,0.2696456466756417,0.017747574,34.93437759713211,1.0878683,0.6721239,1.1949008,0.37752659147214074,1734.100221183576,13.62262,0.0024079415
6321036891467501952,230.7006634391497,-8.366211767095717,0.45047662580026865,0.016339941,38.9772269144191,1.2358325,0.7050171,1.1888125,0.6074410551779177,1708.3439497784925,12.448038,0.0053316806
6321161342439508480,229.59119061556171,-8.461861789924455,0.8310549650174403,0.017791564,39.67358960319023,1.2503785,0.63169575,1.209015,0.26962428847745856,1708.701494055268,12.004001,0.05428242
6322192448123949312,229.7941441971351,-6.974456190928212,0.2516571904028993,0.019061564,40.598455160533554,1.3809639,0.67663383,1.1898669,0.5141331266600035,1708.227515550997,13.370696,0.026795648
6345324587928571648,328.3972368661331,-82.77896583785666,0.8670584452889231,0.014222134,-32.15487243972209,1.2715319,1.0414534,1.298927,0.6218472612583082,1700.7342850858931,11.62809,0.013572049
6349376052054952704,308.18065262019456,-80.9812702452567,0.32146344370662616,0.013607681,-30.66481147811894,1.1868283,1.1017771,1.2174901,0.5838372240732361,1701.6924704601704,13.640701,0.010225558
6350009989227781888,313.0082124197428,-79.22509551888739,0.2696787485649904,0.012114213,-32.1075568115639,0.97831464,0.88603115,1.2118746,0.6273827282210749,1701.9952545754247,13.693316,0.0015084682
4838322822639932032,61.249171743869795,-44.95169995321065,0.3597981136235448,0.015736492,-47.76668523579146,1.3161937,0.6390114,1.1825602,0.5668375201887692,1721.6480060101721,12.928114,0.0012645881
4844609039853518848,63.33897722008059,-38.55094572810472,0.38886809318288607,0.012059772,-46.64286256200963,1.1748086,0.59897614,1.1895292,0.5765053726389954,1720.5363089079285,12.649453,0.006000979
6275927227913737088,214.38767315047858,-23.663609173046137,0.32637686383845804,0.021221226,35.118667274706354,1.3119632,0.7485943,1.1676509,0.5208689541169709,1702.7340319097827,13.568118,0.053297672
6276259520943508608,213.43954254100657,-22.911682122798943,0.4245491222414394,0.018590776,36.15255105140207,1.5336509,0.6611347,1.2374645,0.44795437435488256,1702.8193747309842,12.500649,0.06328479
6276946956229406080,212.6045853368591,-22.746695851895414,0.32181792684056076,0.020629834,36.59828993326875,1.1560597,0.70869064,1.1840556,0.6399420208373237,1702.254539819071,12.735689,0.01447493
2421758717630493696,0.9480359584747684,-11.476489816009465,0.34780282932983075,0.021489598,-70.75868082515088,1.3981382,0.6415682,1.1689918,0.7408588699215267,1673.8132453614196,12.679989,0.011245363
2438063650435672576,350.41041727427955,-8.770995938199558,2.3110797538695644,0.18470854,-61.940075724726235,1.1627793,1.5154476,2.430117,0.4936397458812411,1665.7820425041805,17.796028,0.07848354
2438710609949867776,354.6370890361673,-9.318779287392847,0.7610823502660232,0.021671971,-65.23518777648815,0.89589775,0.669775,1.2419293,0.4818710472797228,1669.364988803985,11.38133,0.008837714
3746165759421557376,200.49477028729999,16.70491060193653,0.25786489850195726,0.02213924,77.40613900430972,1.312071,0.5545645,1.1798393,0.5841203258658204,1690.4918277787137,12.864044,0.009960733
4661420816313799168,77.01944993831829,-68.00710177742343,5.041121537045641,0.9888808,-34.615827397868344,1.7248468,,,0.5173398834242248,1736.810829013626,20.17266,0.03448831
4638562862910961408,26.841046035139957,-73.35031051100256,0.2524993711631625,0.0147200655,-43.18140633208313,1.2914314,0.61345005,1.1721715,0.48760779166890583,1699.1882051592577,13.832223,0.004841587
4658676675807854592,81.56833453385416,-67.61802658991448,2.0408782425054905,0.40213552,-33.00319228500429,2.6805365,0.68333244,2.3739357,0.5785428322777784,1693.7733808684334,19.11045,0.031897306
4643606391466365824,34.87804214577304,-73.56596545419772,0.3352068625192296,0.014496899,-42.127133960203224,1.2762161,0.64287853,1.1667936,0.6753831443109567,1698.2437075313226,12.94107,0.006383841
4346685578493117696,241.1732418269506,-9.965244114236834,0.4584235333258266,0.019953722,30.268261106196416,1.46564,0.88884354,1.1953382,0.49980935031259155,1710.6635115080692,12.964389,0.01654614
3479598373678136832,178.5007685870806,-31.26111083606753,0.33404985015990774,0.01877696,30.025087818460147,1.4224733,0.6515856,1.1964302,0.5679795305121639,1690.997705523044,12.943901,0.0029562975
1775756844167043072,330.76654846624,16.73869366206062,0.28503836033256275,0.019817403,-30.073682279895447,1.3774642,0.720623,1.178083,0.6346373020824011,1764.4273974984612,13.521939,0.031320453
6620741878340534528,337.53146626202795,-28.170074616508806,0.3424913844089835,0.022848418,-58.799548209498276,1.6911854,0.6639538,1.2322524,0.5127835017705349,1755.1877419878545,12.766065,0.06034852
6625215584995450624,333.9822957975647,-25.37725813107928,0.4467944055250283,0.023371695,-55.22693213822169,1.2860658,0.5673542,1.2342286,0.5467357331420257,1755.1862626843754,12.13241,0.017067436
4689013644782230528,14.055212734323732,-72.3122971659577,4.296847622980932,0.74955374,-44.81119708220923,1.3887677,,,0.5975132500748866,1741.635101591317,20.327494,0.03785949
4689017694977157120,14.187906890011577,-72.22031519517718,6.013637623050854,1.0706555,-44.902026100658865,2.017163,0.5931835,1.774478,0.6327893726189464,1741.176254509922,20.338743,0.04926277
4689271514561039744,13.447560502778497,-71.80612587808389,4.208377027511762,0.8094728,-45.32093138004352,1.626819,0.85494614,1.651648,0.6633867936085888,1741.3408358387906,20.258663,0.01713288
4657874994391544064,82.38572529929176,-70.45394165784222,1.4735389369292369,0.2678126,-32.2663724709375,1.2388809,,,0.6300957005925811,1694.8041394801876,19.217583,0.014639309
6322601191571653504,230.52012174131534,-6.471200161398193,0.7881558027208845,0.016536094,40.44163790315428,1.0646297,0.72363853,1.2149704,0.7788943328276304,1707.7461564669984,10.974381,0.005278248
6325071588040334080,219.25075690844713,-10.814842907062243,0.29368327176506553,0.021092013,44.22791052051117,1.1944822,0.7976589,1.1898483,0.4791013207456461,1705.4087714573002,14.051854,0.07606714
6327036861995922560,222.5886563367257,-9.097310102960652,0.2916119349556604,0.018847315,43.71163565822192,1.0506853,0.7041445,1.1926082,0.6439465648676594,1705.9517409618916,13.016169,0.003151022
4657938010177504512,80.43119407600511,-70.18923468838271,3.782297777614,0.49415746,-32.96163006141218,2.0808253,0.90114784,2.1540926,0.6074298714174329,1797.5839861978022,19.213835,0.03196251
4657943301625136768,80.30185187238145,-70.07954147065567,2.4241355327204115,0.4737486,-33.02633573069572,1.3274614,0.4676056,1.9691125,0.49142260031444257,1694.7757833349717,19.639153,0.030221773
3554324929112344320,161.02830545468703,-18.877404395187,0.28517261027089885,0.022574624,34.606540758577076,1.8778694,0.587615,1.1925116,0.5977720285000636,1668.0710258998736,13.309311,0.02268349
3561812500219040768,171.55767744130162,-14.068847801132863,0.27512865237632855,0.021361507,43.90525954229634,1.6504458,0.5570736,1.1679567,0.5029035589949312,1676.0869695915007,13.016811,0.014142945
3568256119394362880,179.30857649983648,-16.47625465118288,0.29985954698653455,0.01989683,44.45586310934966,1.2913612,0.69863224,1.2003344,0.6450250826070643,1684.3654749552315,13.155435,0.0041914345
4648583605732925184,83.65381491842342,-75.6632271619259,0.27010321177590774,0.01393168,-30.94928557874369,1.2235733,0.6641941,1.1963153,0.5739488414514858,1695.7883393691477,13.715575,0.008674575
4649015060967755520,79.09619206451679,-75.45721639599815,0.2601325573535088,0.010644962,-32.101917430137355,0.98125225,0.7156553,1.2111877,0.8340038950088993,1695.7362333748397,13.279798,0.0050342865
3516461115906115072,187.84116439469994,-19.00101228691503,0.2540606932620637,0.017671678,43.61492063065675,1.2060456,0.6764946,1.1650478,0.5529571923536188,1693.5253972816954,13.505551,0.009435766
6194325602364946944,200.96972238869085,-23.358989953778046,0.28432712066748494,0.019138772,38.90848863948397,1.245671,0.7913141,1.243727,0.524838216814318,1698.7451741676073,13.382691,0.028961098
6194328729101142144,200.81818151079642,-23.316618195107843,0.2541941462155868,0.017651943,38.97256790467762,1.1187685,0.74783516,1.2321812,0.556633600724975,1698.607284625021,13.646767,0.011756842
2668973015098185088,330.48132102587994,-5.600711370675015,0.5245817650993605,0.01961314,-44.331488381308624,1.2235821,0.7413664,1.1957272,0.5711947124624144,1760.0307522458388,12.013969,0.007358632
2673489426613267712,327.92217297109266,-3.141279525010992,0.3658720331358425,0.037249308,-40.84730005026473,1.7222828,0.6640291,1.2152708,0.48665967580651537,1760.0977893488,12.97259,0.0069331774
6910611591970329216,314.45169332231535,-5.685208581117837,0.5082020706826912,0.021952825,-30.60495870859078,1.4060326,0.5933237,1.1998068,0.40636332363808625,1788.480751978915,12.292904,0.013525627
6910756005950942336,315.17344683737554,-4.934522881028925,0.25113090814257,0.025818652,-30.877867717162367,1.3749675,0.59372807,1.2243022,0.6307135346275211,1787.8699247504856,13.531746,0.007616612
2869411785820130304,353.2474792571198,29.315387442006983,0.5034357978658226,0.0142936325,-30.513292063363142,0.842224,0.81376743,1.2059195,0.6960784161553487,1684.7341085683076,12.305251,0.0028791868
1431291700999242112,248.8816305324219,57.8397263171271,0.6291072963708694,0.016947528,40.59998659301078,1.4730649,0.5197067,1.2341877,0.44290661863852154,1736.9636241133214,11.577553,0.015174977
4651862864841172608,81.81450635958447,-70.73209179868248,2.4260559315240293,0.3637906,-32.405249288265296,2.0100822,0.38542366,2.328635,0.5798683259203258,1694.7588721493983,19.152126,0.033830617
4685757887726594816,11.233266580284809,-73.88076610780682,0.3309123727206872,0.012480282,-43.23965614802362,1.0683239,0.6657543,1.1965789,0.7329078079882523,1700.1434582639747,12.530823,0.004546726
4685834544315524224,11.382090577038683,-73.4429456729646,3.074844141455996,0.5428971,-43.678624773579614,1.2645779,0.6853466,1.5078864,0.5074006009299418,1700.4900701607564,20.046951,0.020351842
3626569264033312896,193.1911808287983,-10.26028930633781,0.5898175111211001,0.018728802,52.61007594268035,1.2995527,0.6830635,1.2188197,0.5534782286999566,1694.7906201634898,11.834864,0.015959138
3630893024789153792,203.8172516764303,-6.972971297109178,0.25455814610426913,0.020622564,54.286080671349694,1.3881369,0.55303574,1.1786993,0.609350525089023,1699.443319321092,13.332183,0.0104418965
3625505280374093568,194.04400240289218,-11.295039245738044,0.3642403355543199,0.01868631,51.559519448777436,1.1229252,0.648489,1.1716962,0.5971411244295,1695.386657006589,12.526405,0.005123612
3631923889955509632,202.34336098692228,-5.883137990908332,0.563833380076019,0.03415219,55.73699762099541,2.0480828,0.554327,1.2223583,0.5763177560715865,1698.830397470885,11.645263,0.032607473
3632110703852863616,202.09949802586684,-5.285880517904021,0.3070776679584122,0.023427056,56.37675836340274,1.5363253,0.6319628,1.1704173,0.6515607144688047,1698.7132182750004,13.149316,0.010727389
